stock,start_date,window_ID,timestep,open,volatility,volume,target
CF,2023-11-21,770,1,76.69999694824219,0.5,42179.0,0
CF,2023-11-21,770,2,76.41000366210938,0.5300064086914062,34611.0,0
CF,2023-11-21,770,3,75.93499755859375,0.47499847412109375,35160.0,0
CF,2023-11-21,770,4,75.51000213623047,0.20999908447265625,40485.0,0
CF,2023-11-21,770,5,75.30500030517578,0.2949981689453125,56807.0,1
CF,2023-11-21,770,6,75.23500061035156,0.16500091552734375,44574.0,0
CF,2023-11-21,770,7,75.44000244140625,0.3300018310546875,70003.0,0
CF,2023-11-21,770,8,75.23999786376953,0.1699981689453125,67352.0,1
CF,2023-11-21,770,9,75.30999755859375,0.06999969482421875,75548.0,1
CF,2023-11-21,770,10,75.30000305175781,0.03000640869140625,62667.0,1
CF,2023-11-21,770,11,75.375,0.11499786376953125,74073.0,1
CF,2023-11-21,770,12,75.33999633789062,0.029998779296875,95671.0,1
CF,2023-11-21,770,13,75.38999938964844,0.0,51227.0,1
CF,2023-11-21,770,14,75.73999786376953,0.0099945068359375,54662.0,1
CF,2023-11-21,770,15,75.86000061035156,0.018798828125,76118.0,1
CF,2023-11-21,770,16,76.38999938964844,0.1100006103515625,45901.0,1
CF,2023-11-21,770,17,76.73899841308594,0.0,30281.0,1
CF,2023-11-21,770,18,77.12000274658203,0.12000274658203125,58837.0,1
CF,2023-11-21,770,19,77.01000213623047,0.0500030517578125,55130.0,0
CF,2023-11-21,770,20,77.18000030517578,0.29000091552734375,36374.0,0
CF,2023-11-21,770,21,76.95999908447266,0.1399993896484375,44984.0,0
CF,2023-11-21,770,22,76.88999938964844,0.12000274658203125,61601.0,1
CF,2023-11-21,770,23,76.9000015258789,0.0500030517578125,39814.0,1
CF,2023-11-21,770,24,77.05699920654297,0.1269989013671875,38748.0,1
CF,2023-11-21,770,25,76.93499755859375,0.0749969482421875,42403.0,1
CF,2023-11-21,770,26,77.23999786376953,0.1399993896484375,27683.0,0
CF,2023-11-21,770,27,77.0999984741211,0.01000213623046875,20383.0,0
CF,2023-11-21,770,28,77.16999816894531,0.12999725341796875,15684.0,1
CF,2023-11-21,770,29,77.08999633789062,0.0099945068359375,33796.0,1
CF,2023-11-21,770,30,77.23999786376953,0.154998779296875,23245.0,0
CF,2023-11-21,770,31,77.16999816894531,0.029998779296875,30239.0,0
CF,2023-11-21,770,32,77.19499969482422,0.13500213623046875,40614.0,0
CF,2023-11-21,770,33,77.0999984741211,0.14499664306640625,31808.0,1
CF,2023-11-21,770,34,77.12000274658203,0.01000213623046875,23896.0,0
CF,2023-11-21,770,35,77.19499969482422,0.10500335693359375,27846.0,0
CF,2023-11-21,770,36,77.12000274658203,0.31000518798828125,26496.0,0
