window_ID,timestep,open,volatility,volume,target
86,1,-0.5737716879050504,0.1525972768374503,0.2888099447134723,1
86,2,-0.5717654897339413,0.24509017524789742,0.19855406891556945,0
86,3,-0.5730074011104183,0.06010437842700317,-0.13191192380006198,1
86,4,-0.5743448665578242,-0.4023836367428343,-0.09806379568518826,1
86,5,-0.5714789004075543,-0.3407295455084035,-0.12625772808368502,1
86,6,-0.57090564886838,-0.21737431680433822,0.20661906456376428,1
86,7,-0.5697592915628322,-0.27905193115637084,0.34430805036037226,1
86,8,-0.5677530933917231,-0.06325085027706212,-0.06104434724763454,0
86,9,-0.5681352367890392,-0.0324120431010458,-0.14884965734164832,0
86,10,-0.5689950047682001,-0.3098907383323872,-0.15845806201835747,1
86,11,-0.5680396827181101,-0.44740688383276206,0.021176357231126937,1
86,12,-0.5668932525261619,-0.3407295455084035,-0.056677568402063415,0
86,13,-0.5667976984552328,-0.18655903274592373,0.07755925130661158,0
86,14,-0.5678485745762518,-0.34070602239080167,-0.14027516273879098,0
86,15,-0.568043472810931,-0.2802751332716667,-0.13099731104242388,1
86,16,-0.5684218261154261,-0.4023836367428343,0.7934897848731297,1
86,17,-0.5669888065970909,-0.4332224439188506,-0.02572737092688003,0
86,18,-0.5662455110857751,-0.19333369061525454,-0.06666126255269472,0
86,19,-0.5671798418525489,0.33758307365834456,-0.07516865241518189,1
86,20,-0.5688039695127423,-0.37156835268441984,-0.15531408066397645,1
86,21,-0.5658423764051428,-0.4332224439188506,0.35028037225331904,1
86,22,-0.5643138757022789,-0.37156835268441984,-0.025714944123107774,1
86,23,-0.5637406241631046,-0.24821312398035453,-0.042913640543911516,1
86,24,-0.5638361782340338,-0.4640377279772651,-0.007494764432224503,1
86,25,-0.5632629995812598,-0.06322732715946028,0.06142926001022194,1
86,26,-0.5628789611375332,-0.21678623886429213,-0.12618068190029702,1
86,27,-0.5627853021130146,-0.4332224439188506,0.14183316577747943,1
86,28,-0.5609702120837637,-0.12490494151149292,0.05545693811727521,1
86,29,-0.5603969605445894,-0.34070602239080167,0.23495466252526478,1
86,30,-0.5602059252891316,-0.46406125109486696,-0.0794335314698205,1
86,31,-0.5592506032390416,-0.4850203488781092,-0.034175112131260364,1
86,32,-0.5578175837207064,-0.27905193115637084,0.010708017733377609,1
86,33,-0.5578175837207064,-0.4023836367428343,-0.006985265477561964,1
86,34,-0.5572443321815321,-0.24821312398035453,0.07776553624923105,1
86,35,-0.5575309943943195,-0.4949000582708833,0.19114272314579536,1
86,36,-0.5556202774077391,-0.34070602239080167,-0.06943492515466249,0
86,37,-0.5560024208050552,-0.4023836367428343,-0.08747615887122526,1
86,38,-0.5561935289469134,-0.4024071598604361,-0.20258067149213332,1
86,39,-0.5553336880813522,-0.371544829566818,-0.19898932520195103,1
86,40,-0.5551426528258944,-0.4949000582708833,0.24890747780075498,1
86,41,-0.5542828119603331,-0.46467285215251486,-0.027631157264789808,1
86,42,-0.5540038757059885,-0.4356923712670442,-0.07815108532052358,1
86,43,-0.5532491370298093,-0.16127168132394237,-0.019715283261862074,0
86,44,-0.5533274899102432,-0.0324120431010458,0.053232540242041194,0
86,45,-0.5542828119603331,-0.04781968513025304,-0.19307665196711113,0
86,46,-0.5556202774077391,-0.21739783992194006,-0.09658003531478077,1
86,47,-0.554855990613107,-0.34070602239080167,-0.14716458275013028,0
86,48,-0.5550470987549653,0.017551058685268975,-0.14749513573047232,0
86,49,-0.5567667075996874,-0.46406125109486696,-0.1285964525536238,1
86,50,-0.5560024208050552,-0.32407517824629856,-0.21154536773343954,1
86,51,-0.5561935289469134,-0.21739783992194006,-0.15742166658375123,0
86,52,-0.5558113855495974,-0.12490494151149292,-0.18089341354879032,1
86,53,-0.5569577428551452,-0.4640377279772651,0.8187087404485481,1
86,54,-0.554855990613107,-0.4640377279772651,-0.04919166180965577,1
86,55,-0.5542828119603331,-0.4023836367428343,0.08949892437099614,0
86,56,-0.553518525165701,-0.18655903274592373,-0.12001201650774863,1
86,57,-0.5542828119603331,-0.5257153423292977,0.2910790790822865,1
86,58,-0.5526587571865401,-0.37156835268441984,-0.01545040420722346,1
86,59,-0.5531363817683849,-0.5257153423292977,0.07417916068055766,1
86,60,-0.5515123269945919,-0.06322732715946028,0.1621808142741731,0
86,61,-0.5517989163209789,-0.27905193115637084,0.014672168136727604,0
86,62,-0.5523721678601532,-0.2944830963031799,0.29837361289660136,1
86,63,-0.5519900244628371,-0.42767098816481564,-0.030765197176153034,1
86,64,-0.5515123269945919,-0.4332224439188506,-0.166306831280915,0
86,65,-0.5506525590154311,-0.0324120431010458,0.4132022504737653,0
86,66,-0.5521810597182949,-0.21739783992194006,0.3350426254677774,0
86,67,-0.5527543112574692,-0.21739783992194006,0.022337020703455744,0
86,68,-0.5532319358393141,-0.06322732715946028,-0.04354740753629663,1
86,69,-0.553518525165701,-0.4640377279772651,-0.18045599005600688,0
86,70,-0.5533255948638326,-0.27844033009872293,0.15716038555018128,1
86,71,-0.5539962226339462,-0.49487653515328145,0.46818837180524825,1
86,72,-0.5525918474709696,-0.4732823131947895,0.07834462530501822,1
86,73,-0.5521810597182949,-0.4023836367428343,0.06682497820813595,1
86,74,-0.5519174296080351,-0.3789546116113986,0.29344762788127865,1
86,75,-0.5521810597182949,-0.4640377279772651,1.0713779708283415,1
86,76,-0.550939148341818,-0.18655903274592373,0.43502123253709424,0
86,77,-0.5512257376682049,0.09091966248541765,0.853362125447864,1
870,1,13.704116715969798,34.276078502304735,-0.37071781189152553,1
870,2,13.674119005928489,0.4441898426298975,-0.37623531276640765,1
870,3,13.71424267780507,13.040537041005663,-0.3746769915733666,0
870,4,13.722649686773222,4.037393102546637,-0.3762527102916888,0
870,5,13.722649686773222,12.547116126189403,-0.36621930892596843,0
870,6,13.690933023864796,-0.5257153423292977,-0.37752521499796793,1
870,7,13.713287574414181,-0.5257153423292977,-0.3797471275124475,0
870,8,13.713287574414181,6.103287382810906,-0.3745477528141351,0
870,9,13.706409430580894,10.481598215806763,-0.3698081698553963,0
870,10,13.694754603610756,7.274926824323509,-0.3729894316210941,0
870,11,13.691888127255684,3.9448061116657827,-0.37625022493093435,1
870,12,13.678036212631781,0.27595250554151557,-0.3784621960023961,1
870,13,13.68386362611685,-0.5257153423292977,-0.37605139607057825,1
870,14,13.69341699239055,0.5537134781840791,-0.37798997745905033,0
870,15,13.680424554200206,2.557506727979483,-0.3743091581817078,1
870,16,13.68443622167842,-0.5257153423292977,-0.37835035476844575,0
870,17,13.68434059472109,6.103287382810906,-0.37014617891800167,1
870,18,13.679086942979998,-0.5257153423292977,-0.3724004011222891,1
870,19,13.705644414922258,-0.5257153423292977,-0.3799882075056293,0
870,20,13.68376799915952,-0.5257153423292977,-0.37647390739883496,1
870,21,13.70946599466822,-0.5257153423292977,-0.3804529699667117,0
870,22,13.708702145191989,3.020065312502126,-0.3749702641423919,1
870,23,13.715771542939935,-0.5257153423292977,-0.3799857221448748,1
870,24,13.714433931719729,-0.5257153423292977,-0.3745228992065906,1
870,25,13.742138927149941,-0.34054136056758877,-0.37683179934747596,1
870,26,13.747488205848363,-0.5257153423292977,-0.37891453165970623,1
870,27,13.734495767658018,0.9541710322378564,-0.37700328923953313,1
870,28,13.74404913393172,-0.5257153423292977,-0.3803684677010603,0
870,29,13.74223455410727,2.588369058273101,-0.3755418971159157,1
870,30,13.74223455410727,2.7735430400348102,-0.36994983541840004,1
870,31,13.763729628223098,-0.5257153423292977,-0.37742082984628095,1
870,32,13.775384455193235,-0.5257153423292977,-0.37721205954290704,0
870,33,13.778250931548307,0.8310980809450131,-0.3799434710120491,1
870,34,13.770034010312408,-0.4643670516236909,-0.3735386963478278,0
870,35,13.782071345111863,7.891420690432613,-0.3748932179590039,0
870,36,13.761722628301584,1.6015272286405788,-0.3787430417676491,1
870,37,13.768315057445289,1.0158956928250926,-0.37737360799194636,0
870,38,13.773282994496798,3.143514633676599,-0.3760638228743505,0
870,39,13.764875985528645,0.6150617688896859,-0.37781103148472983,1
870,40,13.758570437256928,-0.5257153423292977,-0.37624525420942545,1
870,41,13.764302223784668,-0.5257153423292977,-0.380283965435409,1
870,42,13.764110969870009,-0.5257153423292977,-0.37835035476844575,0
870,43,13.766690565353093,0.7998593807697655,-0.37782594364925653,0
870,44,13.765257327175556,-0.06353312768828424,-0.37467450621261217,1
870,45,13.77863227319522,-0.5257153423292977,-0.37881760259028263,1
