stock,start_date,window_ID,timestep,open,volatility,volume,target
DIS,2023-10-31,770,1,80.69000244140625,0.279998779296875,221818,0
DIS,2023-10-31,770,2,80.5,0.0800018310546875,132538,1
DIS,2023-10-31,770,3,80.43000030517578,0.09000396728515625,78192,0
DIS,2023-10-31,770,4,80.5199966430664,0.1699981689453125,102693,1
DIS,2023-10-31,770,5,80.41999816894531,0.089996337890625,99674,1
DIS,2023-10-31,770,6,80.52999877929688,0.04999542236328125,67016,0
DIS,2023-10-31,770,7,80.57499694824219,0.21469879150390625,113121,1
DIS,2023-10-31,770,8,80.37999725341797,0.0099945068359375,73379,1
DIS,2023-10-31,770,9,80.66999816894531,0.0,88643,1
DIS,2023-10-31,770,10,80.75,0.0500030517578125,62842,0
DIS,2023-10-31,770,11,80.73999786376953,0.029998779296875,40559,0
DIS,2023-10-31,770,12,80.74539947509766,0.09310150146484375,85306,0
DIS,2023-10-31,770,13,80.69999694824219,0.07999420166015625,75248,0
DIS,2023-10-31,770,14,80.66999816894531,0.095001220703125,78509,1
DIS,2023-10-31,770,15,80.6050033569336,0.035003662109375,77364,1
DIS,2023-10-31,770,16,80.88999938964844,0.15999603271484375,77356,1
DIS,2023-10-31,770,17,80.7750015258789,0.0050048828125,89022,1
DIS,2023-10-31,770,18,80.94999694824219,0.0099945068359375,148554,1
DIS,2023-10-31,770,19,81.05000305175781,0.06000518798828125,81592,0
DIS,2023-10-31,770,20,81.01000213623047,0.0500030517578125,62371,1
DIS,2023-10-31,770,21,81.04499816894531,0.089996337890625,72953,0
DIS,2023-10-31,770,22,81.04499816894531,0.08499908447265625,57987,1
DIS,2023-10-31,770,23,81.04000091552734,0.0500030517578125,68364,0
DIS,2023-10-31,770,24,81.05000305175781,0.0485992431640625,153176,0
DIS,2023-10-31,770,25,81.0199966430664,0.06999969482421875,74707,1
DIS,2023-10-31,770,26,81.04000091552734,0.04000091552734375,121834,0
DIS,2023-10-31,770,27,81.02999877929688,0.089996337890625,71994,1
DIS,2023-10-31,770,28,80.98500061035156,0.0449981689453125,58090,1
DIS,2023-10-31,770,29,81.08999633789062,0.0,70469,1
DIS,2023-10-31,770,30,81.12989807128906,0.0198974609375,59254,1
DIS,2023-10-31,770,31,81.31999969482422,0.09999847412109375,53598,0
DIS,2023-10-31,770,32,81.24199676513672,0.05199432373046875,50572,0
DIS,2023-10-31,770,33,81.2499008178711,0.0998992919921875,76096,0
DIS,2023-10-31,770,34,81.1698989868164,0.05989837646484375,91347,1
DIS,2023-10-31,770,35,81.12999725341797,0.01999664306640625,53979,1
DIS,2023-10-31,770,36,81.22000122070312,0.029998779296875,83667,1
DIS,2023-10-31,770,37,81.28500366210938,0.02500152587890625,67975,1
DIS,2023-10-31,770,38,81.30000305175781,0.20000457763671875,65622,1
DIS,2023-10-31,770,39,81.30000305175781,0.0149993896484375,89495,0
DIS,2023-10-31,770,40,81.33000183105469,0.09490203857421875,53731,0
DIS,2023-10-31,770,41,81.29000091552734,0.05999755859375,104647,0
DIS,2023-10-31,770,42,81.25,0.011199951171875,51509,1
DIS,2023-10-31,770,43,81.24500274658203,0.0050048828125,61361,1
DIS,2023-10-31,770,44,81.33999633789062,0.0,68765,0
DIS,2023-10-31,770,45,81.45379638671875,0.1887969970703125,69744,0
DIS,2023-10-31,770,46,81.30010223388672,0.00510406494140625,58537,1
DIS,2023-10-31,770,47,81.38140106201172,0.0113983154296875,58483,1
DIS,2023-10-31,770,48,81.37000274658203,0.03000640869140625,64989,1
DIS,2023-10-31,770,49,81.3949966430664,0.0149993896484375,65524,0
DIS,2023-10-31,770,50,81.41500091552734,0.12999725341796875,78705,0
DIS,2023-10-31,770,51,81.30000305175781,0.0149993896484375,74356,1
DIS,2023-10-31,770,52,81.3949966430664,0.0749969482421875,54427,0
DIS,2023-10-31,770,53,81.33999633789062,0.03989410400390625,56617,1
DIS,2023-10-31,770,54,81.3499984741211,0.04000091552734375,77341,1
DIS,2023-10-31,770,55,81.37999725341797,0.0,64933,1
DIS,2023-10-31,770,56,81.51000213623047,0.1100006103515625,62830,0
DIS,2023-10-31,770,57,81.4000015258789,0.01000213623046875,57809,0
DIS,2023-10-31,770,58,81.41000366210938,0.17000579833984375,82114,0
DIS,2023-10-31,770,59,81.26000213623047,0.06999969482421875,78450,0
DIS,2023-10-31,770,60,81.25,0.09059906005859375,64891,0
DIS,2023-10-31,770,61,81.16000366210938,0.02500152587890625,61714,1
DIS,2023-10-31,770,62,81.22989654541016,0.05989837646484375,76303,1
DIS,2023-10-31,770,63,81.2300033569336,0.01000213623046875,71274,1
DIS,2023-10-31,770,64,81.38999938964844,0.0500030517578125,64478,1
DIS,2023-10-31,770,65,81.4000015258789,0.01000213623046875,71584,1
DIS,2023-10-31,770,66,81.4800033569336,0.01000213623046875,74355,1
DIS,2023-10-31,770,67,81.51000213623047,0.0,77522,1
DIS,2023-10-31,770,68,81.56990051269531,0.07990264892578125,73615,0
DIS,2023-10-31,770,69,81.55999755859375,0.04999542236328125,105972,0
DIS,2023-10-31,770,70,81.5,0.02500152587890625,74206,1
DIS,2023-10-31,770,71,81.53500366210938,0.07610321044921875,92406,1
DIS,2023-10-31,770,72,81.52999877929688,0.01000213623046875,120613,0
DIS,2023-10-31,770,73,81.54499816894531,0.02500152587890625,143425,0
DIS,2023-10-31,770,74,81.53500366210938,0.0200042724609375,166053,1
DIS,2023-10-31,770,75,81.52999877929688,0.01999664306640625,145516,1
DIS,2023-10-31,770,76,81.61000061035156,0.09000396728515625,221108,0
DIS,2023-10-31,770,77,81.58000183105469,0.0149993896484375,244358,0
PYPL,2023-10-17,464,1,56.5099983215332,0.01999664306640625,606653,1
PYPL,2023-10-17,464,2,57.14500045776367,0.2849998474121094,214041,0
PYPL,2023-10-17,464,3,57.02199935913086,0.01200103759765625,170609,1
PYPL,2023-10-17,464,4,57.125,0.05500030517578125,168227,0
PYPL,2023-10-17,464,5,57.070098876953125,0.0962982177734375,169892,0
PYPL,2023-10-17,464,6,56.97999954223633,0.18759918212890625,94201,0
PYPL,2023-10-17,464,7,56.849998474121094,0.0749969482421875,163181,1
PYPL,2023-10-17,464,8,56.782501220703125,0.019500732421875,162458,1
PYPL,2023-10-17,464,9,57.13999938964844,0.0,157363,1
PYPL,2023-10-17,464,10,57.29999923706055,0.14989852905273438,112670,0
PYPL,2023-10-17,464,11,57.209999084472656,0.09499740600585938,122183,0
PYPL,2023-10-17,464,12,57.13999938964844,0.034999847412109375,78971,0
PYPL,2023-10-17,464,13,57.13999938964844,0.11999893188476562,119162,1
PYPL,2023-10-17,464,14,57.13990020751953,0.034900665283203125,74045,0
PYPL,2023-10-17,464,15,57.18000030517578,0.125,141939,0
PYPL,2023-10-17,464,16,57.119998931884766,0.09999847412109375,101986,0
PYPL,2023-10-17,464,17,57.15999984741211,0.06389999389648438,117808,1
PYPL,2023-10-17,464,18,57.119998931884766,0.0,104998,1
PYPL,2023-10-17,464,19,57.189998626708984,0.11999893188476562,122571,0
PYPL,2023-10-17,464,20,57.130001068115234,0.15900039672851562,152189,1
PYPL,2023-10-17,464,21,57.029998779296875,0.0,59233,1
PYPL,2023-10-17,464,22,57.17499923706055,0.029998779296875,125525,1
PYPL,2023-10-17,464,23,57.290000915527344,0.030002593994140625,112786,0
PYPL,2023-10-17,464,24,57.32500076293945,0.07500076293945312,80472,1
PYPL,2023-10-17,464,25,57.279998779296875,0.009998321533203125,96457,1
PYPL,2023-10-17,464,26,57.34000015258789,0.0,142970,1
PYPL,2023-10-17,464,27,57.40999984741211,0.029998779296875,104475,1
PYPL,2023-10-17,464,28,57.43000030517578,0.060001373291015625,90328,0
PYPL,2023-10-17,464,29,57.4900016784668,0.10000228881835938,87169,0
PYPL,2023-10-17,464,30,57.415000915527344,0.02500152587890625,73484,1
PYPL,2023-10-17,464,31,57.470001220703125,0.06240081787109375,99631,0
PYPL,2023-10-17,464,32,57.42649841308594,0.041500091552734375,117346,1
PYPL,2023-10-17,464,33,57.470001220703125,0.02500152587890625,395748,0
PYPL,2023-10-17,464,34,57.4900016784668,0.07500076293945312,184981,0
PYPL,2023-10-17,464,35,57.45500183105469,0.04000091552734375,108884,1
PYPL,2023-10-17,464,36,57.470001220703125,0.01000213623046875,97326,0
PYPL,2023-10-17,464,37,57.54999923706055,0.13000106811523438,92413,0
PYPL,2023-10-17,464,38,57.40999984741211,0.06499862670898438,118091,0
PYPL,2023-10-17,464,39,57.349998474121094,0.049999237060546875,42730,0
PYPL,2023-10-17,464,40,57.31999969482422,0.08300018310546875,76586,1
PYPL,2023-10-17,464,41,57.28499984741211,0.03099822998046875,95695,0
PYPL,2023-10-17,464,42,57.34370040893555,0.17380142211914062,99516,0
PYPL,2023-10-17,464,43,57.25,0.0,105769,1
PYPL,2023-10-17,464,44,57.2599983215332,0.01999664306640625,136111,0
PYPL,2023-10-17,464,45,57.244998931884766,0.020000457763671875,56984,0
PYPL,2023-10-17,464,46,57.22999954223633,0.060001373291015625,112009,0
PYPL,2023-10-17,464,47,57.20500183105469,0.035003662109375,55127,0
PYPL,2023-10-17,464,48,57.16999816894531,0.0449981689453125,114697,0
PYPL,2023-10-17,464,49,57.15999984741211,0.16500091552734375,137236,0
PYPL,2023-10-17,464,50,57.040000915527344,0.0800018310546875,104108,0
PYPL,2023-10-17,464,51,57.0099983215332,0.07999801635742188,134617,1
PYPL,2023-10-17,464,52,57.0,0.010101318359375,62943,0
PYPL,2023-10-17,464,53,57.06480026245117,0.20479965209960938,100437,0
PYPL,2023-10-17,464,54,56.90999984741211,0.04000091552734375,69958,1
PYPL,2023-10-17,464,55,56.900001525878906,0.01000213623046875,80764,1
PYPL,2023-10-17,464,56,56.94499969482422,0.0,95839,1
PYPL,2023-10-17,464,57,57.01499938964844,0.029998779296875,72762,0
PYPL,2023-10-17,464,58,57.005001068115234,0.06500244140625,95415,1
PYPL,2023-10-17,464,59,56.95000076293945,0.000499725341796875,63822,1
